Game_ID,Date,Season,Team_H,Points_H,Team_A,Points_A,H_Team_Elo_Before,A_Team_Elo_Before,H_Team_Elo_After,A_Team_Elo_After,H_Last_10_Avg_Points_H,H_Last_10_Avg_FG_H,H_Last_10_Avg_FGA_H,H_Last_10_Avg_2P_H,H_Last_10_Avg_2PA_H,H_Last_10_Avg_3P_H,H_Last_10_Avg_3PA_H,H_Last_10_Avg_FT_H,H_Last_10_Avg_FTA_H,H_Last_10_Avg_ORB_H,H_Last_10_Avg_TRB_H,H_Last_10_Avg_AST_H,H_Last_10_Avg_STL_H,H_Last_10_Avg_BLK_H,A_Last_10_Avg_Points_A,A_Last_10_Avg_FG_A,A_Last_10_Avg_FGA_A,A_Last_10_Avg_2P_A,A_Last_10_Avg_2PA_A,A_Last_10_Avg_3P_A,A_Last_10_Avg_3PA_A,A_Last_10_Avg_FT_A,A_Last_10_Avg_FTA_A,A_Last_10_Avg_ORB_A,A_Last_10_Avg_TRB_A,A_Last_10_Avg_AST_A,A_Last_10_Avg_STL_A
215,2009-11-10,2010,MIA,90.0,WAS,76.0,1538.1289262677888,1474.6938234506829,1545.917181267593,1466.9055684508787,100.5,38.75,80.0,32.25,62.25,6.5,17.75,16.5,20.75,10.25,41.5,18.5,6.75,4.5,91.75,33.5,79.0,29.0,65.0,4.5,14.0,20.25,28.25,11.0,45.25,16.5,4.75
239,2009-11-11,2010,SAS,92.0,DAL,83.0,1501.478706468313,1542.39850149473,1510.7304054983638,1533.1468024646792,119.0,43.333333333333336,82.33333333333333,33.0,59.666666666666664,10.333333333333334,22.666666666666668,22.0,29.333333333333332,11.333333333333334,39.666666666666664,25.666666666666668,5.666666666666667,4.333333333333333,98.0,35.333333333333336,82.0,29.0,63.666666666666664,6.333333333333333,18.333333333333332,21.0,26.333333333333332,11.333333333333334,43.333333333333336,21.0,7.0
238,2009-11-11,2010,BRK,79.0,PHI,82.0,1432.943075721788,1481.1589306874903,1427.238459957719,1486.8635464515594,85.0,32.333333333333336,81.66666666666667,28.333333333333332,68.0,4.0,13.666666666666666,16.333333333333332,22.333333333333332,11.0,42.333333333333336,14.666666666666666,7.0,3.6666666666666665,109.33333333333333,41.333333333333336,80.0,37.0,65.33333333333333,4.333333333333333,14.666666666666666,22.333333333333332,29.333333333333332,10.666666666666666,40.666666666666664,20.0,9.0
236,2009-11-11,2010,ORL,93.0,CLE,102.0,1538.7323991960654,1523.7318325918438,1526.543729944031,1535.9205018438784,117.33333333333333,42.333333333333336,81.66666666666667,30.333333333333332,55.0,12.0,26.666666666666668,20.666666666666668,25.333333333333332,10.333333333333334,40.333333333333336,24.333333333333332,5.333333333333333,4.666666666666667,98.33333333333333,35.666666666666664,79.33333333333333,27.0,60.333333333333336,8.666666666666666,19.0,18.333333333333332,27.666666666666668,10.666666666666666,46.0,21.333333333333332,8.0
235,2009-11-11,2010,LAC,79.0,OKC,83.0,1473.8203889322292,1509.0649882714108,1467.0737238391687,1515.8116533644713,96.2,36.6,78.0,31.2,60.6,5.4,17.4,17.6,26.0,10.0,39.4,25.6,7.8,7.6,94.33333333333333,34.666666666666664,82.0,31.333333333333332,70.0,3.3333333333333335,12.0,21.666666666666668,27.333333333333332,9.333333333333334,40.333333333333336,17.666666666666668,8.666666666666666
232,2009-11-11,2010,TOR,99.0,CHI,89.0,1491.7308995605283,1495.2073546791091,1500.1977250725527,1486.7405291670848,109.0,35.666666666666664,75.0,28.0,56.0,7.666666666666667,19.0,30.0,39.666666666666664,10.0,43.666666666666664,20.666666666666668,4.333333333333333,6.333333333333333,87.66666666666667,35.333333333333336,86.0,33.0,73.66666666666667,2.3333333333333335,12.333333333333334,14.666666666666666,19.333333333333332,11.666666666666666,39.666666666666664,18.333333333333332,7.333333333333333
231,2009-11-11,2010,BOS,105.0,UTA,86.0,1573.519793735816,1484.97911294576,1582.0122546644775,1476.4866520170985,102.5,40.5,78.25,32.25,56.75,8.25,21.5,13.25,18.75,9.0,41.0,29.5,8.0,5.5,95.0,36.0,81.33333333333333,30.0,67.33333333333333,6.0,14.0,17.0,23.0,10.0,43.0,25.0,6.333333333333333
229,2009-11-11,2010,IND,108.0,GSW,94.0,1488.6654861580637,1474.549400344809,1498.3977820456244,1464.8171044572484,92.66666666666667,33.0,85.0,28.333333333333332,62.333333333333336,4.666666666666667,22.666666666666668,22.0,28.666666666666668,13.0,44.666666666666664,16.0,9.333333333333334,9.666666666666666,104.0,39.0,84.0,33.0,68.5,6.0,15.5,20.0,28.0,8.0,36.0,18.0,5.5
225,2009-11-11,2010,PHO,124.0,NOP,104.0,1551.853378469058,1490.3186929174733,1561.8608890934686,1480.3111822930628,121.5,43.0,83.0,30.0,59.0,13.0,24.0,22.5,32.0,10.5,44.5,26.0,6.5,6.0,98.8,37.8,83.2,28.8,60.6,9.0,22.6,14.2,18.4,8.6,38.8,22.0,7.2
221,2009-11-11,2010,HOU,104.0,MEM,79.0,1511.2470433978451,1438.7052736180146,1522.3683100367361,1427.5840069791236,106.0,40.333333333333336,81.0,32.0,59.666666666666664,8.333333333333334,21.333333333333332,17.0,23.0,12.333333333333334,42.0,21.333333333333332,4.666666666666667,4.666666666666667,110.4,41.8,86.0,37.4,75.4,4.4,10.6,22.4,30.6,13.8,44.8,21.4,6.8
220,2009-11-11,2010,NYK,101.0,ATL,114.0,1436.6255134079759,1530.7508385891877,1426.0533542128308,1541.3229977843328,103.4,39.0,88.2,30.2,58.8,8.8,29.4,16.6,21.0,9.4,38.6,21.4,8.6,5.2,100.75,39.0,84.25,34.0,66.75,5.0,17.5,17.75,22.5,11.0,42.0,17.25,5.25
219,2009-11-11,2010,MIN,84.0,POR,107.0,1422.5429440007592,1532.482988497035,1407.8832651027712,1547.142667395023,86.0,34.5,82.0,32.0,70.5,2.5,11.5,14.5,20.25,11.75,43.75,16.25,8.5,3.25,94.33333333333333,32.666666666666664,71.0,25.0,52.0,7.666666666666667,19.0,21.333333333333332,26.333333333333332,10.333333333333334,38.666666666666664,18.333333333333332,5.666666666666667
218,2009-11-11,2010,MIL,108.0,DEN,102.0,1518.3564709144428,1535.3745936280063,1525.031696138472,1528.6993684039771,99.0,36.5,83.0,28.5,61.5,8.0,21.5,18.0,24.5,15.5,49.5,19.0,8.5,3.5,101.33333333333333,34.666666666666664,76.66666666666667,29.666666666666668,62.833333333333336,5.0,13.833333333333334,27.0,34.166666666666664,10.5,42.333333333333336,16.833333333333332,8.166666666666666
226,2009-11-11,2010,DET,98.0,CHO,75.0,1498.3121483678478,1484.5659669927743,1512.006221597231,1470.8718937633912,85.33333333333333,29.666666666666668,74.33333333333333,27.0,61.333333333333336,2.6666666666666665,13.0,23.333333333333332,31.0,13.0,46.0,11.333333333333334,7.0,4.666666666666667,76.0,28.666666666666668,76.0,22.666666666666668,58.666666666666664,6.0,17.333333333333332,12.666666666666666,19.666666666666668,13.333333333333334,39.0,17.333333333333332,7.333333333333333
242,2009-11-12,2010,LAL,121.0,PHO,102.0,1528.8721697186854,1561.8608890934686,1543.431772480912,1547.301286331242,103.0,39.8,85.8,32.4,66.0,7.4,19.8,16.0,21.0,13.4,44.6,24.8,8.8,4.8,107.33333333333333,40.0,80.66666666666667,29.5,57.166666666666664,10.5,23.5,16.833333333333332,24.5,9.666666666666666,40.833333333333336,24.833333333333332,5.5
244,2009-11-12,2010,MIA,104.0,CLE,111.0,1545.917181267593,1535.9205018438784,1535.5409126530917,1546.2967704583796,98.4,37.6,78.8,31.6,62.2,6.0,16.6,17.2,21.8,9.8,40.6,18.2,7.2,4.8,99.25,36.0,78.75,27.0,61.0,9.0,17.75,18.25,26.5,9.5,45.0,19.0,8.0
255,2009-11-13,2010,BOS,86.0,ATL,97.0,1582.0122546644775,1541.3229977843328,1567.151827468818,1556.1834249799922,103.0,40.6,78.0,32.6,57.0,8.0,21.0,13.8,18.6,9.6,39.4,29.6,7.8,5.0,103.4,40.0,83.6,34.8,67.0,5.2,16.6,18.2,22.8,10.6,42.0,18.4,5.6
259,2009-11-13,2010,MIN,77.0,DAL,89.0,1407.8832651027712,1533.1468024646792,1399.0048270606962,1542.0252405067542,85.6,34.4,81.0,31.2,69.4,3.2,11.6,13.6,18.6,10.0,40.8,16.2,8.8,3.4,94.25,33.5,81.25,27.5,63.75,6.0,17.5,21.25,26.5,11.25,44.25,19.5,6.75
257,2009-11-13,2010,NOP,78.0,POR,86.0,1480.3111822930628,1547.142667395023,1471.638870563933,1555.8149791241526,100.33333333333333,38.333333333333336,80.0,32.0,61.333333333333336,6.333333333333333,18.666666666666668,17.333333333333332,22.666666666666668,10.666666666666666,40.333333333333336,21.333333333333332,7.666666666666667,5.0,97.5,35.0,72.25,26.75,51.75,8.25,20.5,19.25,23.5,9.25,39.25,21.25,6.25
260,2009-11-13,2010,LAC,89.0,TOR,104.0,1467.0737238391687,1500.1977250725527,1452.6082757207676,1514.6631731909538,93.33333333333333,35.166666666666664,78.0,29.5,60.166666666666664,5.666666666666667,17.833333333333332,17.333333333333332,25.333333333333332,10.666666666666666,40.0,24.5,7.5,7.666666666666667,109.75,39.75,80.75,29.75,58.25,10.0,22.5,20.25,26.75,10.25,35.75,20.0,5.0
251,2009-11-13,2010,ORL,88.0,BRK,72.0,1526.543729944031,1427.238459957719,1533.7097767371367,1420.0724131646132,111.25,41.0,81.75,31.0,57.25,10.0,24.5,19.25,25.25,9.5,39.5,20.5,5.25,4.0,89.75,33.75,77.75,30.75,67.5,3.0,10.25,19.25,24.5,11.5,39.5,18.75,5.75
249,2009-11-13,2010,PHI,90.0,UTA,112.0,1486.8635464515594,1476.4866520170985,1465.2415803305719,1498.108618138086,96.25,35.25,76.0,30.25,60.25,5.0,15.75,20.75,27.0,9.25,39.75,19.25,8.75,5.25,92.75,36.25,80.75,31.75,67.75,4.5,13.0,15.75,21.75,11.75,42.0,23.25,6.5
247,2009-11-13,2010,DEN,105.0,LAL,79.0,1528.6993684039771,1543.431772480912,1545.5608336563098,1526.5703072285794,123.5,45.0,87.0,38.0,72.0,7.0,15.0,26.5,33.5,11.5,36.5,29.0,7.0,6.0,102.0,38.5,83.0,33.5,70.0,5.0,13.0,20.0,28.0,12.0,42.0,17.5,13.5
246,2009-11-13,2010,SAC,109.0,HOU,100.0,1495.188356974466,1522.3683100367361,1503.9466120513252,1513.6100549598768,113.25,40.5,88.0,34.0,70.0,6.5,18.0,25.75,34.25,14.75,46.5,20.5,9.25,5.25,102.75,36.75,83.25,28.5,61.75,8.25,21.5,21.0,27.25,12.25,39.25,23.25,11.5
254,2009-11-13,2010,NYK,107.0,GSW,121.0,1426.0533542128308,1464.8171044572484,1412.4956125645213,1478.374846105558,103.0,39.166666666666664,87.66666666666667,31.0,59.166666666666664,8.166666666666666,28.5,16.5,20.5,9.333333333333334,38.666666666666664,20.833333333333332,8.333333333333334,4.666666666666667,100.66666666666667,38.333333333333336,86.66666666666667,33.0,71.33333333333333,5.333333333333333,15.333333333333334,18.666666666666668,26.666666666666668,8.333333333333334,38.0,18.0,7.0
282,2009-11-14,2010,IND,113.0,BOS,104.0,1498.3977820456244,1567.151827468818,1508.690874180533,1556.8587353339094,96.5,34.25,85.0,29.0,64.5,5.25,20.5,22.75,30.0,13.75,47.75,16.5,8.25,10.25,94.5,35.25,74.0,28.0,57.0,7.25,17.0,16.75,22.0,6.0,37.5,22.75,12.0
280,2009-11-14,2010,CLE,107.0,UTA,103.0,1546.2967704583796,1498.108618138086,1550.406892379878,1493.9984962165877,91.5,33.5,74.75,25.25,55.5,8.25,19.25,16.25,23.25,8.25,38.75,21.25,7.0,7.25,96.6,37.4,81.0,32.6,68.4,4.8,12.6,17.0,22.2,12.0,42.4,25.0,7.0
278,2009-11-14,2010,WAS,103.0,DET,106.0,1466.9055684508787,1512.006221597231,1461.1390494158713,1517.7727406322383,100.66666666666667,37.666666666666664,82.33333333333333,31.666666666666668,67.0,6.0,15.333333333333334,19.333333333333332,26.0,11.666666666666666,40.666666666666664,19.333333333333332,8.333333333333334,5.333333333333333,95.75,35.75,75.0,30.25,60.0,5.5,15.0,18.75,29.0,9.75,38.75,16.75,5.5
277,2009-11-14,2010,SAS,98.0,OKC,101.0,1510.7304054983638,1515.8116533644713,1504.1494665520402,1522.392592310795,112.25,41.0,81.75,29.75,56.25,11.25,25.5,19.0,26.75,11.0,41.5,24.5,6.5,4.5,91.5,34.75,82.25,31.5,70.0,3.25,12.25,18.75,24.25,10.0,41.75,18.25,7.75
281,2009-11-14,2010,CHI,94.0,PHI,88.0,1486.7405291670848,1465.2415803305719,1492.405969365926,1459.5761401317307,89.25,35.0,80.25,31.0,66.75,4.0,13.5,15.25,23.5,14.75,48.25,21.0,6.75,8.75,102.5,39.0,80.5,34.5,64.5,4.5,16.0,20.0,27.0,11.0,42.0,19.25,8.25
273,2009-11-14,2010,MIL,129.0,GSW,125.0,1525.031696138472,1478.374846105558,1529.1707382558768,1474.235803988153,102.0,37.666666666666664,82.66666666666667,30.333333333333332,63.333333333333336,7.333333333333333,19.333333333333332,19.333333333333332,24.666666666666668,14.0,48.333333333333336,19.333333333333332,8.0,5.333333333333333,105.75,41.0,86.0,35.5,70.0,5.5,16.0,18.25,25.75,7.75,37.75,17.75,8.25
269,2009-11-14,2010,CHO,74.0,POR,80.0,1470.8718937633912,1555.8149791241526,1463.9632298804547,1562.723643007089,91.25,33.0,81.5,28.75,64.5,4.25,17.0,21.0,25.75,13.0,50.25,18.0,8.0,6.0,95.2,34.6,75.2,27.6,56.2,7.0,19.0,19.0,24.0,11.4,43.4,19.8,5.6
267,2009-11-14,2010,MEM,97.0,MIN,87.0,1427.5840069791236,1399.0048270606962,1434.9527575584293,1391.6360764813905,89.33333333333333,32.333333333333336,77.33333333333333,30.333333333333332,67.0,2.0,10.333333333333334,22.666666666666668,31.333333333333332,16.0,45.0,15.0,7.333333333333333,4.0,100.0,40.25,90.5,35.5,76.5,4.75,14.0,14.75,20.0,15.25,44.5,21.75,8.75
265,2009-11-14,2010,MIA,81.0,BRK,80.0,1535.5409126530917,1420.0724131646132,1537.4423950674372,1418.1709307502676,99.33333333333333,37.166666666666664,78.33333333333333,31.0,60.833333333333336,6.166666666666667,17.5,18.833333333333332,24.333333333333332,9.333333333333334,40.0,17.333333333333332,6.833333333333333,5.0,86.2,32.6,79.2,29.2,67.6,3.4,11.6,17.6,22.2,10.6,40.4,17.4,5.8
276,2009-11-14,2010,ATL,121.0,NOP,98.0,1556.1834249799922,1471.638870563933,1566.0795614503145,1461.7427340936108,115.0,41.0,84.0,34.333333333333336,67.0,6.666666666666667,17.0,26.333333333333332,31.0,9.0,42.0,26.0,8.333333333333334,7.333333333333333,99.66666666666667,37.833333333333336,83.5,29.0,61.5,8.833333333333334,22.0,15.166666666666666,19.5,8.833333333333334,37.166666666666664,21.166666666666668,7.333333333333333
284,2009-11-15,2010,DET,90.0,DAL,95.0,1517.7727406322383,1542.0252405067542,1509.9850706696868,1549.8129104693057,88.5,32.25,73.75,29.0,60.5,3.25,13.25,20.75,27.5,11.5,43.0,15.0,7.25,5.75,93.2,33.6,82.0,28.0,63.6,5.6,18.4,20.4,25.6,11.2,46.8,19.6,6.8
286,2009-11-15,2010,LAL,91.0,HOU,101.0,1526.5703072285794,1513.6100549598768,1513.6552453680529,1526.5251168204034,106.0,42.0,86.83333333333333,34.5,67.66666666666667,7.5,19.166666666666668,14.5,20.5,12.5,45.5,26.666666666666668,8.166666666666666,5.166666666666667,102.2,36.8,84.4,28.6,61.8,8.2,22.6,20.4,25.6,11.6,38.4,22.6,11.0
290,2009-11-15,2010,OKC,93.0,LAC,101.0,1522.392592310795,1452.6082757207676,1509.1272858816894,1465.873582149873,94.0,35.25,76.0,28.75,59.25,6.5,16.75,17.0,21.5,9.75,40.5,19.0,7.5,5.5,102.66666666666667,39.0,79.0,34.0,65.33333333333333,5.0,13.666666666666666,19.666666666666668,27.333333333333332,8.333333333333334,43.333333333333336,24.333333333333332,9.333333333333334
291,2009-11-15,2010,PHO,101.0,TOR,100.0,1547.301286331242,1514.6631731909538,1550.1198054535064,1511.8446540686894,122.33333333333333,44.0,83.0,31.0,58.333333333333336,13.0,24.666666666666668,21.333333333333332,29.333333333333332,12.0,44.666666666666664,27.333333333333332,5.333333333333333,5.666666666666667,108.6,40.0,80.6,30.2,58.6,9.8,22.0,18.8,24.4,9.8,35.4,21.6,5.0
292,2009-11-16,2010,MIL,113.0,DAL,115.0,1529.1707382558768,1549.8129104693057,1523.7600114448335,1555.223637280349,108.75,40.25,84.75,31.25,64.25,9.0,20.5,19.25,26.0,14.25,47.75,19.75,7.25,5.0,93.5,34.0,82.0,28.166666666666668,64.0,5.833333333333333,18.0,19.666666666666668,24.833333333333332,11.166666666666666,45.333333333333336,20.5,7.5
293,2009-11-16,2010,ATL,99.0,POR,95.0,1566.0795614503145,1562.723643007089,1571.0920947716663,1557.7111096857373,116.5,42.75,85.0,36.0,67.25,6.75,17.75,24.25,30.5,11.0,43.5,26.25,8.75,6.25,92.66666666666667,33.333333333333336,73.33333333333333,26.666666666666668,54.166666666666664,6.666666666666667,19.166666666666668,19.333333333333332,24.166666666666668,10.5,43.333333333333336,17.833333333333332,5.0
297,2009-11-16,2010,ORL,97.0,CHO,91.0,1533.7097767371367,1463.9632298804547,1538.255179042411,1459.4178275751804,106.6,39.4,80.2,29.8,55.2,9.6,25.0,18.2,25.2,9.2,41.2,19.6,5.2,5.0,75.75,28.5,73.0,23.0,56.25,5.5,16.75,13.25,21.25,12.75,37.5,17.25,6.25
313,2009-11-17,2010,CLE,114.0,GSW,108.0,1550.406892379878,1474.235803988153,1554.8157149756637,1469.8269813923673,94.6,34.6,75.0,26.2,55.2,8.4,19.8,17.0,24.0,8.0,36.6,22.0,7.6,7.0,109.6,42.0,85.2,36.0,68.4,6.0,16.8,19.6,26.2,6.6,36.4,18.8,8.4
312,2009-11-17,2010,HOU,105.0,PHO,111.0,1526.5251168204034,1550.1198054535064,1517.949408743485,1558.6955135304247,105.5,41.25,82.75,33.5,61.0,7.75,21.75,15.25,21.25,12.0,43.0,23.5,5.75,5.75,106.57142857142857,39.714285714285715,84.0,29.571428571428573,60.57142857142857,10.142857142857142,23.428571428571427,17.0,25.142857142857142,11.714285714285714,42.857142857142854,23.0,5.0
311,2009-11-17,2010,MIA,87.0,OKC,100.0,1537.4423950674372,1509.1272858816894,1521.483174548402,1525.0865064007246,96.71428571428571,36.57142857142857,79.14285714285714,30.714285714285715,61.57142857142857,5.857142857142857,17.571428571428573,17.714285714285715,23.0,10.142857142857142,40.714285714285715,18.0,7.142857142857143,5.285714285714286,93.4,35.0,81.2,32.0,69.0,3.0,12.2,20.4,26.2,10.0,41.4,17.8,7.8
310,2009-11-17,2010,DEN,130.0,TOR,112.0,1545.5608336563098,1511.8446540686894,1556.1302426787634,1501.2752450462358,117.33333333333333,42.333333333333336,86.33333333333333,35.666666666666664,71.0,6.666666666666667,15.333333333333334,26.0,32.0,10.666666666666666,40.0,28.666666666666668,7.666666666666667,5.0,107.16666666666667,40.0,81.83333333333333,30.333333333333332,59.5,9.666666666666666,22.333333333333332,17.5,22.666666666666668,10.0,36.0,21.0,5.166666666666667
305,2009-11-17,2010,NOP,110.0,LAC,102.0,1461.7427340936108,1465.873582149873,1469.170835774647,1458.4454804688369,94.75,36.0,79.75,30.5,62.25,5.5,17.5,17.25,22.5,10.25,40.25,20.25,7.25,5.0,102.25,38.75,79.0,33.75,64.5,5.0,14.5,19.75,27.5,9.25,43.0,22.5,9.25
301,2009-11-17,2010,BRK,83.0,IND,91.0,1418.1709307502676,1508.690874180533,1410.2284323021393,1516.6333726286614,83.5,31.75,80.0,28.0,66.25,3.75,13.75,16.25,21.75,10.25,43.5,15.0,5.75,3.75,105.0,38.5,77.5,31.0,58.0,7.5,19.5,20.5,26.5,9.5,46.0,19.0,5.0
298,2009-11-17,2010,LAL,106.0,DET,93.0,1513.6552453680529,1509.9850706696868,1523.3534716594938,1500.2868443782459,103.85714285714286,40.57142857142857,86.42857142857143,33.142857142857146,66.71428571428571,7.428571428571429,19.714285714285715,15.285714285714286,21.428571428571427,11.571428571428571,44.42857142857143,26.142857142857142,8.428571428571429,5.857142857142857,97.8,36.0,76.2,29.8,60.4,6.2,15.8,19.6,29.6,11.0,39.8,16.8,5.2
307,2009-11-17,2010,SAC,87.0,CHI,101.0,1503.9466120513252,1492.405969365926,1488.0085354851628,1508.3440459320884,112.4,40.2,86.6,33.4,69.2,6.8,17.4,25.2,33.2,15.0,48.0,19.8,8.6,5.2,88.0,35.25,86.5,33.0,75.25,2.25,11.25,15.25,19.75,12.5,41.25,19.0,7.25
336,2009-11-18,2010,MIL,99.0,BRK,85.0,1523.7600114448335,1410.2284323021393,1529.8696125270246,1404.118831219948,109.6,41.0,87.6,31.0,65.8,10.0,21.8,17.6,24.2,14.2,47.6,21.0,7.8,4.8,85.16666666666667,32.166666666666664,77.66666666666667,28.666666666666668,66.5,3.5,11.166666666666666,17.333333333333332,22.0,10.333333333333334,40.0,16.333333333333332,5.166666666666667
335,2009-11-18,2010,POR,87.0,DET,81.0,1557.7111096857373,1500.2868443782459,1562.5267820945417,1495.4711719694415,98.6,34.0,79.8,27.4,61.2,6.6,18.6,24.0,27.8,11.8,45.6,21.4,7.8,6.2,97.0,35.666666666666664,75.5,30.0,60.333333333333336,5.666666666666667,15.166666666666666,20.0,29.166666666666668,10.333333333333334,38.5,16.833333333333332,5.666666666666667
334,2009-11-18,2010,MEM,106.0,LAC,91.0,1434.9527575584293,1458.4454804688369,1446.8870803070288,1446.5111577202374,91.25,34.0,78.0,32.0,66.75,2.0,11.25,21.25,28.5,15.0,45.25,16.25,7.75,3.75,102.2,38.8,79.6,33.4,64.0,5.4,15.6,19.2,26.2,9.6,41.6,23.0,8.2
332,2009-11-18,2010,BOS,109.0,GSW,95.0,1556.8587353339094,1469.8269813923673,1563.819040678738,1462.8666760475387,100.16666666666667,39.833333333333336,77.16666666666667,33.0,57.166666666666664,6.833333333333333,20.0,13.666666666666666,18.666666666666668,9.0,37.666666666666664,28.0,7.5,4.833333333333333,109.33333333333333,41.833333333333336,85.66666666666667,35.333333333333336,67.66666666666667,6.5,18.0,19.166666666666668,25.5,7.5,36.5,19.666666666666668,8.166666666666666
330,2009-11-18,2010,IND,103.0,NYK,110.0,1516.6333726286614,1412.4956125645213,1503.2270998567294,1425.9018853364532,99.8,35.4,83.2,29.4,63.2,6.0,20.0,23.0,30.2,12.2,45.0,19.4,8.2,9.6,93.33333333333333,34.666666666666664,88.33333333333333,25.666666666666668,58.333333333333336,9.0,30.0,15.0,18.666666666666668,9.333333333333334,41.0,20.0,8.0
331,2009-11-18,2010,ATL,105.0,MIA,90.0,1571.0920947716663,1521.483174548402,1579.784955798624,1512.7903135214444,113.0,42.0,86.2,35.6,68.4,6.4,17.8,22.6,28.4,11.8,44.2,25.0,8.4,6.0,94.5,32.5,70.5,28.0,60.0,4.5,10.5,25.0,32.5,10.5,41.5,17.5,5.0
325,2009-11-18,2010,UTA,104.0,TOR,91.0,1493.9984962165877,1501.2752450462358,1504.1562724310584,1491.117468831765,104.75,39.5,80.0,36.75,69.5,2.75,10.5,23.0,28.75,10.5,41.25,22.5,5.75,5.25,107.85714285714286,40.285714285714285,83.14285714285714,31.0,61.714285714285715,9.285714285714286,21.428571428571427,18.0,23.428571428571427,11.285714285714286,37.714285714285715,22.0,5.714285714285714
324,2009-11-18,2010,DAL,99.0,SAS,94.0,1555.223637280349,1504.1494665520402,1559.736896606997,1499.6362072253921,109.25,40.75,82.5,33.75,65.5,7.0,17.0,20.75,25.25,10.25,45.0,23.25,7.75,7.25,89.33333333333333,32.666666666666664,79.33333333333333,28.0,60.0,4.666666666666667,19.333333333333332,19.333333333333332,26.666666666666668,11.0,39.0,15.0,5.666666666666667
323,2009-11-18,2010,ORL,108.0,OKC,94.0,1538.255179042411,1525.0865064007246,1548.0275890757773,1515.3140963673584,105.0,38.333333333333336,79.66666666666667,28.5,53.5,9.833333333333334,26.166666666666668,18.5,26.166666666666668,9.833333333333334,41.166666666666664,19.5,5.666666666666667,4.5,94.5,35.333333333333336,80.5,32.0,68.0,3.3333333333333335,12.5,20.5,25.5,9.833333333333334,41.333333333333336,18.0,8.333333333333334
321,2009-11-18,2010,WAS,108.0,CLE,91.0,1461.1390494158713,1554.8157149756637,1478.0958843729331,1537.858880018602,101.25,37.25,81.5,30.5,65.75,6.75,15.75,20.0,25.75,12.0,41.25,20.75,7.0,6.0,101.6,36.0,78.0,27.0,60.0,9.0,18.0,20.6,29.2,8.6,43.2,18.4,7.8
315,2009-11-18,2010,MIN,84.0,HOU,97.0,1391.6360764813905,1517.949408743485,1382.3270702977377,1527.258414927138,84.16666666666667,33.5,82.33333333333333,30.333333333333332,69.83333333333333,3.1666666666666665,12.5,14.0,20.0,10.333333333333334,42.5,16.166666666666668,8.833333333333334,3.3333333333333335,102.0,37.0,85.5,28.666666666666668,61.333333333333336,8.333333333333334,24.166666666666668,19.666666666666668,24.5,11.833333333333334,42.0,23.333333333333332,10.666666666666666
326,2009-11-18,2010,PHI,86.0,CHO,84.0,1459.5761401317307,1459.4178275751804,1463.4582175400026,1455.5357501669084,95.0,35.0,75.0,30.0,58.8,5.0,16.2,20.0,26.2,9.2,38.4,19.4,8.0,5.4,78.8,30.0,72.6,24.8,56.4,5.2,16.2,13.6,22.2,11.0,36.8,17.2,6.8
339,2009-11-19,2010,NOP,110.0,PHO,103.0,1469.170835774647,1558.6955135304247,1478.7673015988323,1549.0990477062394,97.8,36.2,80.0,30.2,60.4,6.0,19.6,19.4,24.6,12.0,42.4,20.8,7.6,4.4,107.125,39.875,83.375,30.25,60.25,9.625,23.125,17.75,26.0,10.875,42.5,23.375,4.75
340,2009-11-19,2010,SAS,83.0,UTA,90.0,1499.6362072253921,1504.1562724310584,1489.715687968704,1514.0767916877464,109.4,40.2,81.2,30.6,57.2,9.6,24.0,19.4,26.4,10.4,40.8,24.0,6.8,4.2,97.66666666666667,37.666666666666664,79.83333333333333,33.166666666666664,67.33333333333333,4.5,12.5,17.833333333333332,22.833333333333332,11.333333333333334,41.666666666666664,24.166666666666668,6.5
341,2009-11-19,2010,LAL,108.0,CHI,93.0,1523.3534716594938,1508.3440459320884,1533.5016287060294,1498.195888885553,104.125,40.75,86.75,33.75,67.0,7.0,19.75,15.625,21.5,11.875,44.375,26.25,8.125,5.5,90.6,36.0,85.8,32.8,74.4,3.2,11.4,15.4,20.0,12.4,41.2,19.4,8.2
361,2009-11-20,2010,OKC,127.0,WAS,108.0,1515.3140963673584,1478.0958843729331,1526.1128780955078,1467.2971026447838,93.8,34.8,77.8,29.0,60.4,5.8,17.4,18.4,23.0,11.4,42.0,17.8,7.4,4.6,88.6,32.6,77.6,28.2,63.6,4.4,14.0,19.0,26.8,10.6,43.8,16.4,5.0
360,2009-11-20,2010,IND,95.0,CLE,105.0,1503.2270998567294,1537.858880018602,1492.1337249033045,1548.9522549720268,100.33333333333333,35.166666666666664,82.16666666666667,28.833333333333332,61.166666666666664,6.333333333333333,21.0,23.666666666666668,31.666666666666668,12.333333333333334,45.166666666666664,20.0,8.0,9.166666666666666,99.83333333333333,35.833333333333336,78.0,27.166666666666668,59.333333333333336,8.666666666666666,18.666666666666668,19.5,26.833333333333332,8.166666666666666,41.833333333333336,18.833333333333332,7.833333333333333
